Year,Make,Model,Used_or_New,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2020,Chevrolet,Malibu LT,Used,21995,4.8,53,Dealer,Suburban Chevrolet,4.6,2937,12475 Plaza Dr Eden Prairie,MN,55344,Good,4.8,4.8,4.8,4.7,4.9,4.9,Front-wheel Drive,29,36,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,1G1ZD5ST4LF082177,10093,75255
2021,Mazda,CX-9 Touring,Used,34377,4.8,17,Dealer,Audi Minneapolis,4.8,1105,9393 Wayzata Blvd Minneapolis,MN,55426,Great,4.8,4.8,4.8,4.7,4.9,4.9,Front-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.5L,JM3TCACY0M0502029,P100779A,29220
2019,RAM,1500 Laramie,Used,45900,4.7,475,Dealer,Luther Burnsville Hyundai,4.9,1583,14700 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT6KN774843,221074B,37696
2020,Hyundai,Kona Ultimate,Used,30900,4.8,116,Dealer,Luther Burnsville Hyundai,4.9,1583,14700 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.7,4.8,4.9,4.9,All-wheel Drive,26,29,Gasoline,7-Speed Automatic with Auto-Shift,1.6L I4 16V GDI DOHC Turbo,KM8K5CA58LU591712,221154A,30367
2019,Honda,CR-V EX,Used,31490,4.8,540,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H57KE035208,P12784,24676
2020,Chevrolet,Equinox 1LT,Used,26798,4.7,277,Dealer,Walser Nissan Burnsville,4.7,369,14750 Buck Hill Rd Burnsville,MN,55306,Great,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,25,30,Gasoline,Automatic,Turbocharged Gas I4 1.5L/92,3GNAXUEV9LS552838,2AM180L,28448
2018,Nissan,Sentra SV,Used,19798,4.6,165,Dealer,Walser Nissan Burnsville,4.7,369,14750 Buck Hill Rd Burnsville,MN,55306,Good,4.6,4.6,4.5,4.5,4.6,4.6,Front-wheel Drive,29,37,Gasoline,Variable,Regular Unleaded I-4 1.8 L/110,3N1AB7APXJY302926,14BY046P,44048
2019,Kia,Sorento LX,Kia Certified,26995,4.7,256,Dealer,Luther Nissan Kia,4.8,4160,1470 50th St E Inver Grove Heights,MN,55077,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,21,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,5XYPGDA31KG498944,PL25118,38311
2020,Ford,Edge SEL,Ford Certified,34998,4.9,141,Dealer,Morrie's Minnetonka Ford,4.4,491,13400 Wayzata Blvd Hopkins,MN,55305,Great,4.9,4.9,4.9,4.8,4.9,4.9,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J90LBA09308,FP14247,14309
2019,Ford,Fusion SE,Ford Certified,24499,4.6,97,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Good,4.7,4.7,4.6,4.5,4.8,4.7,All-wheel Drive,20,29,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3FA6P0T9XKR199597,44604B,59760
2019,Jeep,Compass Latitude,Used,26799,4.5,163,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Good,4.6,4.7,4.2,4.3,4.8,4.4,Four-wheel Drive,22,31,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,3C4NJDBB9KT599088,85977A,24518
2018,Ford,Escape SEL,Ford Certified,24488,4.7,579,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Good,4.8,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9HD0JUC69585,85362A,49540
2017,Ford,Explorer XLT,Ford Certified,27399,4.7,364,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Good,4.8,4.7,4.6,4.5,4.8,4.7,Four-wheel Drive,16,23,E85 Flex Fuel,6-Speed Automatic,3.5L V6 24V MPFI DOHC Flexible Fuel,1FM5K8D86HGE24103,86082A,81056
2020,Chevrolet,Trax LT,Used,23349,4.5,101,Dealer,Chevrolet of Wayzata,4.6,826,16200 Wayzata Blvd. Wayzata,MN,55391,Great,4.5,4.5,4.3,4.3,4.6,4.5,All-wheel Drive,24,29,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,3GNCJPSBXLL250054,27781A,23537
2019,Ford,F-150 Platinum,Used,46988,4.8,425,Dealer,Midway Ford,4.2,181,2777 Snelling Ave N Roseville,MN,55113,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E43KFB17268,226086F,75180
2019,Subaru,Impreza 2.0i Premium,Used,19472,4.6,90,Dealer,RAVMOTORS of Crystal,4.7,192,5241 W Broadway Ave Minneapolis,MN,55429,Great,4.7,4.6,4.4,4.5,4.6,4.6,All-wheel Drive,28,36,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,4S3GTAD61K3721553,C207769S,35649
2017,Ford,Explorer XLT,Used,24997,4.7,364,Dealer,RAVMOTORS of Crystal,4.7,192,5241 W Broadway Ave Minneapolis,MN,55429,Great,4.8,4.7,4.6,4.5,4.8,4.7,Four-wheel Drive,16,23,Gasoline,6-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FM5K8DH4HGA52471,C207759S,38368
2021,Subaru,Forester Premium,Used,32998,4.9,109,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Good,4.9,4.9,4.9,4.8,4.8,4.9,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJC0MH423526,25AF987T,13169
2020,Jeep,Renegade Sport,Used,24999,4.6,50,Dealer,Fury Motors Saint Paul,4.5,398,1000 Concord St S South St Paul,MN,55075,Good,4.7,4.6,4.5,4.6,4.8,4.8,Four-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,ZACNJBABXLPL25457,Z13394,21222
2018,Chevrolet,Equinox 1LT,Used,22990,4.7,708,Dealer,Dehmlow Auto Sales,5.0,1,4810 Dakota Street Prior Lake,MN,55372,Good,4.7,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXSEV7JS543136,543136,55665
2019,Ford,F-150 XLT,Used,36988,4.8,425,Dealer,Superior Ford,4.6,2703,9700 56th Ave N Plymouth,MN,55442,Great,4.9,4.8,4.8,4.6,4.8,4.7,4WD,18,23,Gasoline,6-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP9KFB15390,8U011,44806
2019,Mazda,CX-5 Touring,Used,26999,4.8,230,Dealer,Luther Brookdale Mazda,4.7,2562,4435 68th Ave N suite A Brooklyn Center,MN,55429,Good,4.8,4.8,4.8,4.8,4.9,4.8,All-wheel Drive,24,30,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC,JM3KFBCM4K0676222,P11582,47916
2019,Volkswagen,Tiguan 2.0T SE,Volkswagen Certified,29475,4.5,136,Dealer,Luther Brookdale Volkswagen,4.7,3271,6801 Brooklyn Blvd Minneapolis,MN,55429,Good,4.6,4.7,4.3,4.5,4.6,4.5,All-wheel Drive,21,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3VV2B7AX3KM126006,P6408,12117
2019,Honda,Civic LX,Honda Certified,23995,4.9,275,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.8,4.9,4.8,4.9,4.9,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F64KE017094,221244A,51776
2019,Honda,CR-V EX-L,Honda Certified,31995,4.8,540,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H82KL027501,221251A,27019
2019,Honda,Pilot EX,Honda Certified,32495,4.8,223,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Great,4.9,4.8,4.7,4.7,4.7,4.8,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H39KB054162,221025A,43538
2019,Honda,Civic LX,Honda Certified,23495,4.9,275,Dealer,Luther Brookdale Honda,4.6,6208,6800 Brooklyn Blvd Minneapolis,MN,55429,Good,4.8,4.8,4.9,4.8,4.9,4.9,Front-wheel Drive,30,38,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,19XFC2F6XKE025037,P30960,53832
2020,Toyota,RAV4 TRD Off Road,Toyota Certified,45995,4.7,166,Dealer,Luther Brookdale Toyota,4.8,2395,6700 Brooklyn Blvd Brooklyn Center,MN,55429,NA,4.8,4.8,4.7,4.6,4.8,4.8,All-wheel Drive,25,32,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3J1RFV9LC097807,P9214,22940
2019,Audi,Q8 3.0T Premium,Used,61999,4.8,27,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Fair,4.9,4.8,4.8,4.6,5.0,4.9,All-wheel Drive,17,22,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Turbo,WA1BVAF11KD031893,P100824,31115
2021,GMC,Sierra 1500 SLT,GMC Certified,59995,4.2,43,Dealer,Luther Brookdale Chevrolet,4.7,1292,6701 Brooklyn Blvd BROOKLYN CENTER,MN,55429,Good,4.4,4.3,4.1,3.9,4.4,3.9,Four-wheel Drive,14,20,Gasoline,Automatic,6.2L V8 16V GDI OHV,3GTU9DEL0MG430971,G23326A,11532
2019,Lexus,RX 350 350,Used,45999,4.8,102,Dealer,Lexus of Maplewood,4.7,1008,3000 US-61 Maplewood,MN,55109,Good,4.8,4.8,4.8,4.6,4.9,4.8,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2BZMCA5KC200757,PRS18250,23225
2021,Dodge,Challenger GT,Used,38944,4.9,24,Dealer,Brookdale Chrysler Jeep Dodge RAM,4.8,3441,8188 Brooklyn Blvd Minneapolis,MN,55445,Great,4.9,4.8,4.9,4.8,5.0,4.8,All-wheel Drive,18,27,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,2C3CDZKG4MH521809,69452A,6390
2015,Nissan,Rogue SV,Used,15995,4.4,262,Dealer,Friendly Chevrolet of Fridley,4.7,1037,7501 NE Highway 65 Fridley,MN,55432,Good,4.5,4.4,4.3,4.3,4.5,4.4,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L I4 16V MPFI DOHC,KNMAT2MV9FP500672,14867P,89870
2020,Toyota,Corolla LE,Toyota Certified,24977,4.7,233,Dealer,Maplewood Toyota,4.9,4013,2873 Maplewood Dr Maplewood,MN,55109,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,JTDEPRAE6LJ025645,P21830,36435
2018,Toyota,RAV4 XLE,Toyota Certified,30977,4.8,770,Dealer,Maplewood Toyota,4.9,4013,2873 Maplewood Dr Maplewood,MN,55109,Good,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.5L I4 16V MPFI DOHC,JTMRFREV9JJ254347,P21832,27157
2021,Jeep,Cherokee Latitude Lux,Used,32614,4.9,71,Dealer,Jeff Belzer's Lakeville,4.8,6625,21111 Cedar Ave Lakeville,MN,55044,Good,5.0,4.9,4.8,4.8,4.9,4.9,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMMX6MD127022,12219A,39464
2015,Subaru,Forester 2.5i Premium,Used,20489,4.5,252,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.5,4.4,4.6,4.6,4.5,4.7,All-wheel Drive,24,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,JF2SJAGC0FH427170,252949A,76237
2018,Lincoln,MKX Reserve,Used,39895,4.7,70,Dealer,White Bear Lincoln,4.6,264,3425 N. Highway 61 White Bear Lake,MN,55110,Fair,4.8,4.8,4.7,4.5,4.8,4.7,All-wheel Drive,16,23,Gasoline,6-Speed Automatic,3.7L V6 24V MPFI DOHC,2LMPJ8LR4JBL43088,P29992A,27449
2019,Honda,CR-V EX-L,Honda Certified,32620,4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H83KE044952,252916A,27786
2014,Chevrolet,Equinox LT,Used,18599,4.4,233,Dealer,Walser Polar Chevrolet,4.7,1072,1801 County Rd F East White Bear Lake,MN,55110,Good,4.5,4.4,4.3,4.3,4.5,4.4,All-wheel Drive,20,29,E85 Flex Fuel,Automatic,Gas/Ethanol I4 2.4/145,2GNFLGEKXE6216190,22AJ817T,52687
2021,Chevrolet,Equinox LT,Used,25998,4.8,68,Dealer,Walser Polar Chevrolet,4.7,1072,1801 County Rd F East White Bear Lake,MN,55110,Great,4.8,4.8,4.7,4.7,4.8,4.7,All-wheel Drive,25,30,Gasoline,Automatic,Turbocharged Gas I4 1.5L/92,3GNAXUEV3MS176137,14BY088P,29181
2021,Jeep,Wrangler Unlimited Sahara,Used,53746,4.9,46,Dealer,Coon Rapids Chrysler Dodge Jeep RAM,4.8,1410,10541 Woodcrest Dr NW Minneapolis,MN,55433,Good,4.9,5.0,4.9,4.6,4.9,4.8,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4HJXEG4MW577244,WCB7262A,8585
2020,Ford,Explorer XLT,Used,37625,4.5,248,Dealer,Coon Rapids Chrysler Dodge Jeep RAM,4.8,1410,10541 Woodcrest Dr NW Minneapolis,MN,55433,Good,4.7,4.6,4.5,4.3,4.7,4.3,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH7LGB53516,R18425A,48113
2019,Jeep,Cherokee Trailhawk,Used,31987,4.6,569,Dealer,Coon Rapids Chrysler Dodge Jeep RAM,4.8,1410,10541 Woodcrest Dr NW Minneapolis,MN,55433,Good,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,18,24,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMBXXKD492285,WR18097A,18980
2019,Toyota,4Runner SR5,Used,37988,4.8,189,Dealer,Bedrock Motors,4.7,104,9901 Central Ave NE Blaine,MN,55434,Good,4.8,4.7,4.8,4.7,4.8,4.9,Four-wheel Drive,17,20,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEBU5JR3K5678833,C1776,34994
2019,Toyota,Tacoma TRD Sport,Used,37121,4.5,253,Dealer,Rapids Honda,4.6,2739,1950 Gateway Dr NW Coon Rapids,MN,55448,Great,4.5,4.5,4.3,4.3,4.7,4.6,Four-wheel Drive,18,22,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TMCZ5AN5KM217280,P217280,44527
2019,Toyota,RAV4 LE,Toyota Certified,30985,4.6,445,Dealer,Carlson Toyota,4.6,570,12880 Riverdale Dr NW Coon Rapids,MN,55448,Great,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFV3KC012836,40686A,24913
2020,Jeep,Renegade Sport,Used,24629,4.6,50,Dealer,Fury Motors Stillwater,4.8,383,12969 60th St N Stillwater,MN,55082,Good,4.7,4.6,4.5,4.6,4.8,4.8,Four-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,ZACNJBAB4LPL00151,Z72616,22658
2017,Chevrolet,Cruze LT,Used,15990,4.8,413,Dealer,Miller Chevrolet,4.8,549,21150 John Milless Dr Rogers,MN,55374,Good,4.8,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,30,40,Gasoline,6-Speed Automatic,1.4L I4 16V GDI DOHC Turbo,1G1BE5SM2H7189799,T0083B,89910
2020,Chevrolet,Equinox 2LT,Used,29999,4.7,277,Dealer,Miller Chevrolet,4.8,549,21150 John Milless Dr Rogers,MN,55374,Good,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,22,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3GNAXVEX9LS566858,T5792A,12647
2021,Jeep,Grand Cherokee Limited,Used,43995,4.7,59,Dealer,Jeff Belzer's New Prague,4.8,2176,1185 280th St W New Prague,MN,56071,Good,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXMC535438,ND6762A,21485
2018,Ford,Escape Titanium,Used,27899,4.7,579,Dealer,Bedrock Motors,4.2,83,13830 Northdale Blvd Rogers,MN,55374,Good,4.8,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,20,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J98JUC69744,11239,27038
2019,Chevrolet,Equinox 1LT,Used,24356,4.5,415,Dealer,Luther Hudson Chevrolet GMC,4.8,3622,1220 Crest View Dr Hudson,WI,54016,Great,4.6,4.6,4.5,4.4,4.6,4.5,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXUEV1KS540715,L13275,48466
2017,Ford,Escape SE,Used,15199,4.7,754,Dealer,Apple Chevrolet Buick of Northfield,4.8,311,1600 Cannon Ln Northfield,MN,55057,Great,4.7,4.7,4.7,4.6,4.8,4.7,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU0G90HUC88964,N6651XA,97789
2020,Ford,F-150 XLT,Used,46599,4.8,219,Dealer,Cornerstone Ford Chrysler,4.7,482,17219 US-10 Elk River,MN,55330,Great,4.9,4.8,4.8,4.7,4.8,4.8,4WD,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP5LFB52745,B7714,18478
2020,Ford,Explorer XLT,Used,43599,4.5,248,Dealer,Cornerstone Ford Chrysler,4.7,482,17219 US-10 Elk River,MN,55330,Good,4.7,4.6,4.5,4.3,4.7,4.3,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8DH2LGC08423,B7723,13236
2020,GMC,Sierra 1500 Elevation,Used,47497,4.8,66,Dealer,Morrie's Forest Lake Chevrolet,4.7,1227,533 19th Street Southwest Forest Lake,MN,55025,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,22,26,Diesel,10-Speed Automatic,Straight 6 Cylinder Engine,1GTU9CET2LZ345543,RZ00000,46336
2017,Chevrolet,Silverado 1500 LT,Used,34597,4.7,312,Dealer,Ryan Auto Mall Chrysler Dodge Jeep Ram,4.9,5412,1000 Hwy 55 Buffalo,MN,55313,Great,4.8,4.7,4.7,4.5,4.9,4.7,Four-wheel Drive,17,22,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GCVKREC3HZ225852,U3116R-1,23103
2021,Honda,CR-V EX,Used,33499,4.9,111,Dealer,Your MTH,4.7,290,1805 Highway 23 East St Cloud,MN,56304,Good,4.9,4.9,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H57MH602839,HA23062,24071
2019,Subaru,Impreza 2.0i Premium,Subaru Certified,23999,4.6,90,Dealer,St. Cloud Subaru,4.8,97,141 Park Ave South St. Cloud,MN,56301,Good,4.7,4.6,4.4,4.5,4.6,4.6,All-wheel Drive,28,36,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,4S3GTAD61K3753838,221231A,28845
2019,Ford,F-150 XLT,Used,38999,4.8,425,Dealer,Tenvoorde Ford,4.6,2033,185 Roosevelt Rd St Cloud,MN,56301,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP3KKC77426,220171A,56564
2021,Subaru,Outback Limited XT,Subaru Certified,36999,4.8,83,Dealer,St. Cloud Subaru,4.8,97,141 Park Ave South St. Cloud,MN,56301,Great,4.8,4.7,4.7,4.7,4.8,4.8,All-wheel Drive,23,30,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4BTGND4M3114622,221207A,39585
2015,Ford,F-150 Lariat,Used,29999,4.7,357,Dealer,Tenvoorde Ford,4.6,2033,185 Roosevelt Rd St Cloud,MN,56301,Great,4.8,4.7,4.8,4.5,4.8,4.7,Four-wheel Drive,18,23,Gasoline,6-Speed Automatic,2.7L V6 24V GDI DOHC Twin Turbo,1FTEW1EP7FFC78030,224398A,89857
2019,Toyota,Highlander XLE,Used,38991,4.6,363,Dealer,St. Cloud Toyota,4.8,4870,418 2ND ST SOUTH WAITE PARK,MN,56387,Good,4.8,4.7,4.6,4.5,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH6KS588580,T9865A,31361
2018,Ford,F-150 XLT,Ford Certified,41998,4.8,819,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1EG8JFD78467,P12229,25378
2020,Chrysler,Pacifica Touring-L,Used,30000,4.8,61,Dealer,Eide Chrysler Dodge Jeep RAM,4.5,88,715 Northridge Ct NW Pine City,MN,55063,Great,4.9,4.9,4.7,4.7,4.9,4.7,Front-wheel Drive,19,28,Gasoline,9-Speed Automatic,3.6L V6 24V MPFI DOHC,2C4RC1BGXLR133230,103304,72820
2018,Chevrolet,Malibu LT,Used,22995,4.6,210,Dealer,Mora Chevrolet Buick,4.6,27,800 Highway 65 South Mora,MN,55051,Good,4.7,4.6,4.3,4.5,4.8,4.5,Front-wheel Drive,27,36,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1G1ZD5ST1JF289235,9711,24917
2021,Ford,F-150 XLT,Used,59998,4.8,79,Dealer,Tom Kadlec Honda,4.7,506,3333 Wilder Rd NW Rochester,MN,55901,Good,4.8,4.9,4.8,4.6,4.9,4.7,4WD,19,22,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E56MFC11161,P9177,959
2014,Ford,Explorer XLT,Used,19777,4.6,190,Dealer,Weelborg Chevrolet,4.6,25,1430 Westridge Rd New Ulm,MN,56073,Good,4.7,4.6,4.5,4.5,4.7,4.6,Four-wheel Drive,17,23,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8D87EGB95149,10043A,97549
2021,Toyota,Prius LE,Toyota Certified,29899,4.6,18,Dealer,Rochester Toyota,4.8,456,4365 Canal Pl SE Rochester,MN,55904,Good,4.6,4.6,4.7,4.8,4.5,4.7,Front-wheel Drive,54,50,Hybrid,Automatic CVT,1.8L I4 16V MPFI DOHC Hybrid,JTDKAMFU3M3143102,X9103,40544
2020,Ford,F-150 Lariat,Used,39999,4.8,219,Dealer,Schwieters Chevrolet of Willmar,4.4,52,1401 Lakeland Dr SE Willmar,MN,56201,Great,4.9,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTEW1E59LKD28007,2773P,72193
2020,Chevrolet,Equinox 1LT,Used,20999,4.7,277,Dealer,Schwieters Chevrolet of Willmar,4.4,52,1401 Lakeland Dr SE Willmar,MN,56201,Great,4.8,4.7,4.7,4.6,4.8,4.7,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,2GNAXKEV9L6159649,2772P,71422
2020,GMC,Sierra 1500 Elevation,Used,47900,4.8,66,Dealer,Southworth Chevrolet Buick GMC Inc,4.5,120,2111 W 20th Ave Bloomer,WI,54724,Good,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,16,22,Gasoline,8-SPEED A/T,8 Cylinder Engine,1GTU9CED5LZ199874,53421,23491
2021,Dodge,Durango R/T,Used,49892,4.8,27,Dealer,Tanner Motors,4.5,794,620 W Washington St Brainerd,MN,56401,Great,4.9,4.9,4.7,4.4,4.9,4.8,All-wheel Drive,14,22,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C4SDJCT7MC606523,225069,26647
2019,Ford,Escape SE,Used,26995,4.7,265,Dealer,Forest City Ford,4.8,9,745 N. Highway 69 Forest City,IA,50436,Good,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD2KUA20031,UT446A,37743
2020,Toyota,Tacoma TRD Sport,Used,40998,4.7,123,Dealer,Lake Country Toyota,4.8,202,7036 Lake Forest Rd Baxter,MN,56425,Good,4.6,4.7,4.6,4.7,4.9,4.8,Four-wheel Drive,18,22,Gasoline,6-Speed Automatic,3.5L V6 24V PDI DOHC,3TMCZ5AN6LM339874,10AJ871L,51950
2019,Chevrolet,Colorado Z71,Used,35990,4.5,161,Dealer,Marthaler Chevrolet of Glenwood,4.5,74,2200 State Hwy 29 North Glenwood,MN,56334,Great,4.5,4.4,4.5,4.4,4.8,4.6,Four-wheel Drive,17,24,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GCGTDEN2K1193217,10008XX,34439
2021,Ford,Bronco Sport Big Bend,Used,34995,4.8,59,Dealer,Juettner Ford Lincoln CJDR,4.8,182,1900 South Broadway Alexandria,MN,56308,NA,4.8,4.7,4.8,4.7,4.8,4.9,Four-wheel Drive,25,28,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9B6XMRB20737,39122A,15054
2019,Chevrolet,Equinox 1LT,Used,24864,4.5,415,Dealer,Audi Volkswagen La Crosse,4.5,11,700 Monitor St La Crosse,WI,54603,Great,4.6,4.6,4.5,4.4,4.6,4.5,Front-wheel Drive,26,32,Gasoline,6-SPEED A/T,4 Cylinder Engine,2GNAXKEV4K6206553,7B11865,30066
